,Processed File Name,Group,Year,geoBoundaryType,Boundary Level,Source 1,Source 2,License,License Detail,License Source,Link to Source Data-inaccurate; has some links to licenses,Link to Source Data,Recorder (Name),Last Updated Date,gDriveID
489,SEN_ADM0.zip,Senegal,2017.0,Authoritative & Humanitarian,ADM 0,Government of Senegal,United Nations Office for the Coordination of Humanitarian Affairs Regional Office for West and Central Africa (ROWCA),Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/senegal-administrative-boundaries,No,https://data.humdata.org/dataset/senegal-administrative-boundaries,,2020-05-25,https://drive.google.com/file/d/18-fST3ZozcjCGDZZNmPZMhshfUz9HT75/view?usp=sharing
490,SEN_ADM1.zip,Senegal,2017.0,Authoritative & Humanitarian,ADM 1,Government of Senegal,United Nations Office for the Coordination of Humanitarian Affairs Regional Office for West and Central Africa (ROWCA),Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/senegal-administrative-boundaries,No,https://data.humdata.org/dataset/senegal-administrative-boundaries,,2020-05-25,https://drive.google.com/file/d/1_SefJVTLblALrA3CLYBTZAceb3D2mMV-/view?usp=sharing
491,SEN_ADM2.zip,Senegal,2017.0,Authoritative & Humanitarian,ADM 2,Government of Senegal,United Nations Office for the Coordination of Humanitarian Affairs Regional Office for West and Central Africa (ROWCA),Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/senegal-administrative-boundaries,No,https://data.humdata.org/dataset/senegal-administrative-boundaries,,2020-05-25,https://drive.google.com/file/d/192jFXJTAwL-rGfa8_DxrmJkzbPtkgqxQ/view?usp=sharing
492,SEN_ADM3.zip,Senegal,2017.0,Authoritative & Humanitarian,ADM 3,Government of Senegal,United Nations Office for the Coordination of Humanitarian Affairs Regional Office for West and Central Africa (ROWCA),Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/senegal-administrative-boundaries,No,https://data.humdata.org/dataset/senegal-administrative-boundaries,,2020-05-25,https://drive.google.com/file/d/1xBbJLo61p9yorjFcZIdjro4fUWaTaSSV/view?usp=sharing
493,SRB_ADM0.zip,Serbia,2017.0,Open,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/15XoDzeae4h-Df_72YrpdxBbJSARTTu9I/view?usp=sharing
494,SRB_ADM1.zip,Serbia,2017.0,Open,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1XviIfzCnnZL4lG1NSkeapIFLNoivHYFi/view?usp=sharing
495,SRB_ADM2.zip,Serbia,2017.0,Open,ADM 2,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1Gg-0PaqcqIzLOU90zLOU22HjijnMhnBb/view?usp=sharing
496,SYC_ADM0.zip,Seychelles,2017.0,Open,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1lDhCiPX2l4N2shWpfy9yBAaCVa_eaaOP/view?usp=sharing
497,SYC_ADM1.zip,Seychelles,2018.0,Open,ADM 1,Digitized:https://en.wikipedia.org/wiki/Districts_of_Seychelles#/media/File:Praslin.svg,Digitized:https://en.wikipedia.org/wiki/Districts_of_Seychelles,Creative Commons Attribution-ShareAlike 3.0 Unported,Shapefile digitized from photo,https://commons.wikimedia.org/wiki/File:Outer_Islands_in_Seychelles.svg,No,https://commons.wikimedia.org/wiki/File:Outer_Islands_in_Seychelles.svg,,2020-05-25,https://drive.google.com/file/d/1HGoePVpjGNng6gV2xkv4YlNPpWDhq9J1/view?usp=sharing
498,SLE_ADM0.zip,Sierra Leone,2017.0,Authoritative & Humanitarian,ADM 0,Government of Sierra Leone,United Nations Office for the Coordination of Humanitarian Affairs Regional Office for West and Central Africa (ROWCA),Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/sierra-leone-all-ad-min-level-boundaries,No,https://data.humdata.org/dataset/sierra-leone-all-ad-min-level-boundaries,,2020-05-25,https://drive.google.com/file/d/1UxsSWcjWaKGDF78LuXSOEhtYOBYnRKEN/view?usp=sharing
499,SLE_ADM1.zip,Sierra Leone,2017.0,Authoritative & Humanitarian,ADM 1,Government of Sierra Leone,United Nations Office for the Coordination of Humanitarian Affairs Regional Office for West and Central Africa (ROWCA),Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/sierra-leone-all-ad-min-level-boundaries,No,https://data.humdata.org/dataset/sierra-leone-all-ad-min-level-boundaries,,2020-05-25,https://drive.google.com/file/d/1IZuofPNoRn7vOJN7gYYLvGO15YG_Sd2h/view?usp=sharing
500,SLE_ADM2.zip,Sierra Leone,2017.0,Authoritative & Humanitarian,ADM 2,Government of Sierra Leone,United Nations Office for the Coordination of Humanitarian Affairs Regional Office for West and Central Africa (ROWCA),Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/sierra-leone-all-ad-min-level-boundaries,No,https://data.humdata.org/dataset/sierra-leone-all-ad-min-level-boundaries,,2020-05-25,https://drive.google.com/file/d/1JftUpRvPhfd0wx8tLxCxSxYTfCwf-Tti/view?usp=sharing
501,SLE_ADM3.zip,Sierra Leone,2017.0,Authoritative & Humanitarian,ADM 3,Government of Sierra Leone,United Nations Office for the Coordination of Humanitarian Affairs Regional Office for West and Central Africa (ROWCA),Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/sierra-leone-all-ad-min-level-boundaries,No,https://data.humdata.org/dataset/sierra-leone-all-ad-min-level-boundaries,,2020-05-25,https://drive.google.com/file/d/1WofgjCrhR37U_Ujq0Bp_qNzOM4Jq2LAP/view?usp=sharing
502,RWA_ADM4.zip,Rwanda,2012.0,Open & Authoritative,ADM 4,Open Data Rwanda,,Creative Commons Attribution 4.0 International (CC BY 4.0),,http://www.statistics.gov.rw/terms-use,No,http://geodata-nisr.opendata.arcgis.com/datasets/5ce6aa02c0f443638304bfb97329e6df_0,,2020-05-25,https://drive.google.com/file/d/1R3xSG6TndIumz-9R0z2oREsy9QCoB10r/view?usp=sharing
503,SGP_ADM0.zip,Singapore,2016.0,,ADM 0,Urban Redevelopment Authority,derived from ADM 3,Open Data Commons Open Database License 1.0,Link to license terms of use: https://data.gov.sg/open-data-licence,https://data.gov.sg/dataset/master-plan-2014-subzone-boundary-no-sea,No,https://data.gov.sg/dataset/master-plan-2014-subzone-boundary-no-sea,,2020-05-25,https://drive.google.com/file/d/1VPBpsadIFTza8FE71tbDhHVufj2Yw8yd/view?usp=sharing
504,SGP_ADM1.zip,Singapore,2016.0,,ADM 1,Urban Redevelopment Authority,derived from ADM 3,Open Data Commons Open Database License 1.0,Link to license terms of use: https://data.gov.sg/open-data-licence,https://data.gov.sg/dataset/master-plan-2014-subzone-boundary-no-sea,No,https://data.gov.sg/dataset/master-plan-2014-subzone-boundary-no-sea,,2020-05-25,https://drive.google.com/file/d/1HS2gOHwR5vyli62qjNtNBH8j7HyRrE_X/view?usp=sharing
505,SGP_ADM2.zip,Singapore,2016.0,,ADM 2,Urban Redevelopment Authority,derived from ADM 3,Open Data Commons Open Database License 1.0,Link to license terms of use: https://data.gov.sg/open-data-licence,https://data.gov.sg/dataset/master-plan-2014-subzone-boundary-no-sea,No,https://data.gov.sg/dataset/master-plan-2014-subzone-boundary-no-sea,,2020-05-25,https://drive.google.com/file/d/12ZfI2xE6ldSEdG2KBeehuJMLc46VC0Rq/view?usp=sharing
506,SVK_ADM0.zip,Slovakia,2017.0,Open,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1Cw7PD3fEWXQKGQDu90YpmMXKwLSeSXBc/view?usp=sharing
507,SVK_ADM1.zip,Slovakia,2017.0,Open,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1_AYnxjjt2GAh5iGY9dMHt_GruGXPf_50/view?usp=sharing
508,SVK_ADM2.zip,Slovakia,2017.0,Open,ADM 2,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/13qrO1u-M88Sph0MblPal5Hs1e9cnODFB/view?usp=sharing
509,SVK_ADM3.zip,Slovakia,2017.0,Open,ADM 3,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1dc0pxgNSsg2imhToxt6NsoX2hIeyhB1t/view?usp=sharing
510,SLB_ADM4.zip,Solomon Islands,2014.0,Open,ADM 4,POPGIS,,Other - Direct Permission,Granted to redistribute in email,https://twitter.com/WMgeoLab/status/1196550630023651328/photo/3,No,http://prism.spc.int/regional-data-and-tools/popgis2,,2020-05-25,https://drive.google.com/file/d/1xTzF5_V1nSL8MClC4B0cxxZmlqwCup2D/view?usp=sharing
511,SVN_ADM0.zip,Slovenia,2017.0,Open,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/18Da5adahemdFl6ZwPuVPAYmY82hyJhCm/view?usp=sharing
512,SVN_ADM1.zip,Slovenia,2017.0,Open,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1gtBv7LIug6CrWKsPWp-SODPMsqZG1EL9/view?usp=sharing
513,SVN_ADM2.zip,Slovenia,2017.0,Open,ADM 2,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/13JS2KM5o-BkFmPtzaP6MiqQw-jkUhu8G/view?usp=sharing
514,SLB_ADM0.zip,Solomon Islands,2017.0,Open,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1ZjO2ok644IdKtW-yxrKQGZ5MD-xSeCgk/view?usp=sharing
515,SLB_ADM1.zip,Solomon Islands,2017.0,Open,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1zCpwrDBkcsPKDRN0PqSu00gEyJW8Dc55/view?usp=sharing
516,SLB_ADM2.zip,Solomon Islands,2014.0,Open,ADM 2,POPGIS,,Other - Direct Permission,Granted to redistribute in email,https://twitter.com/WMgeoLab/status/1196550630023651328/photo/1,No,http://prism.spc.int/regional-data-and-tools/popgis2,,2020-05-25,https://drive.google.com/file/d/1PujPqaq7Vx6nJcHzpX1NQx9GC8FXyFgo/view?usp=sharing
517,SLB_ADM3.zip,Solomon Islands,2014.0,Open,ADM 3,POPGIS,,Other - Direct Permission,Granted to redistribute in email,https://twitter.com/WMgeoLab/status/1196550630023651328/photo/2,No,http://prism.spc.int/regional-data-and-tools/popgis2,,2020-05-25,https://drive.google.com/file/d/1nPKPjUlNj_zAaagXUerbGZfuFOhWxvDk/view?usp=sharing
518,SLE_ADM4.zip,Sierra Leone,2016.0,Open & Authoritative,ADM 4,Open Africa,Code for Sierra Leone,Open Data Commons Open Database License 1.0,Open Data,https://africaopendata.org/dataset/sierra-leone-admin-level-4-boundaries,No,https://africaopendata.org/dataset/sierra-leone-admin-level-4-boundaries,,2020-05-25,https://drive.google.com/file/d/1lQ7D-hSIJ18koV60r6unJD_fgvK93CQZ/view?usp=sharing
519,SOM_ADM0.zip,Somalia,2014.0,Humanitarian,ADM 0,geoBoundaries,HDX,Open Data Commons Attribution License,Open Data Commons Attribution License,,No,https://data.humdata.org/dataset/somalia-administrative-boundaries#,,2020-06-18,
520,SOM_ADM1.zip,Somalia,2014.0,Humanitarian,ADM 1,geoBoundaries,HDX,Open Data Commons Attribution License,Open Data Commons Attribution License,,No,https://data.humdata.org/dataset/somalia-administrative-boundaries#,,2020-06-18,
521,SOM_ADM2.zip,Somalia,2014.0,Humanitarian,ADM 2,geoBoundaries,HDX,Open Data Commons Attribution License,Open Data Commons Attribution License,,No,https://data.humdata.org/dataset/somalia-administrative-boundaries#,,2020-06-18,
522,SOM_ADM1.zip,Somalia,2015.0,Open,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1yl21Ee1Ian0hOQN5LjxhT5LjxsI3T7rw/view?usp=sharing
523,SOM_ADM2.zip,Somalia,2015.0,Open,ADM 2,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/16SvwbktcIKcPHyoh6_9FzbrCNYlqtgGR/view?usp=sharing
524,ZAF_ADM0.zip,South Africa,2017.0,Open,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/14C9gjAxk0_YrSJ7LzBT859pzNaGYQgV-/view?usp=sharing
525,ZAF_ADM1.zip,South Africa,2017.0,Open,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1LWcJIVy58xa4dIJpE9QpR0UW42TMDTOe/view?usp=sharing
526,ZAF_ADM2.zip,South Africa,2017.0,Open,ADM 2,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1oafOL1F95EYOFgi2H3chZwFTIm1-loJB/view?usp=sharing
527,ZAF_ADM3.zip,South Africa,2017.0,Open,ADM 3,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1Fxe3R0Ko9PMH_TKWJfeQ7Y94O5dV-5mS/view?usp=sharing
528,ZAF_ADM4.zip,South Africa,2015.0,Open,ADM 4,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1MSs_stK5ICziyZPawpOpijoIDs9qOXu7/view?usp=sharing
529,SVK_ADM4.zip,Slovakia,2017.0,Open,ADM 4,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/14hlsg7MQ53qfOOt213HSJjhaWd-JOBhK/view?usp=sharing
530,KOR_ADM0.zip,South Korea,2017.0,Open,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1rOdnIhFGsGivtPrS94Txm9zGNmgl4nJI/view?usp=sharing
531,KOR_ADM1.zip,South Korea,2017.0,Open,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1-3kjNOfKfVchpVneEZTIEeh50uvKmQw7/view?usp=sharing
532,KOR_ADM2.zip,South Korea,2013.0,,ADM 2,Justin Meyers,KoStat,Other - Organization Specific,http://kosis.kr/eng/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ETITLE&parmTabId=M_01_01,https://twitter.com/WMgeoLab/status/1179001059483611138/photo/1,No,https://github.com/justinelliotmeyers/southkorea-maps,,2020-05-25,https://drive.google.com/file/d/1SBenC-_hOJsyoJowuIFlcrKQCw9zAg39/view?usp=sharing
533,KOR_ADM3.zip,South Korea,2013.0,,ADM 3,Justin Meyers,KoStat,Other - Organization Specific,http://kosis.kr/eng/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ETITLE&parmTabId=M_01_02,https://twitter.com/WMgeoLab/status/1179001059483611138/photo/2,No,https://github.com/justinelliotmeyers/southkorea-maps,,2020-05-25,https://drive.google.com/file/d/11B_3lg7mzVWGrgc-9ptZ2C8JsLahNHVJ/view?usp=sharing
534,SSD_ADM0.zip,South Sudan,2014.0,Authoritative & Humanitarian,ADM 0,"South Sudan Inter Cluster Information Management Working Group (ICIWG), National Bureau of Statistics (NBS)",United Nations Office for the Coordination of Humanitarian Affairs South Sudan,Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/south-sudan-administrative-boundaries,No,https://data.humdata.org/dataset/south-sudan-administrative-boundaries,,2020-05-25,https://drive.google.com/file/d/1m73BU6QFPk68wwMV1csfuWfs4EpZ_yK4/view?usp=sharing
535,SSD_ADM1.zip,South Sudan,2014.0,Authoritative & Humanitarian,ADM 1,"South Sudan Inter Cluster Information Management Working Group (ICIWG), National Bureau of Statistics (NBS)",United Nations Office for the Coordination of Humanitarian Affairs South Sudan,Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/south-sudan-administrative-boundaries,No,https://data.humdata.org/dataset/south-sudan-administrative-boundaries,,2020-05-25,https://drive.google.com/file/d/1kVxsioEUyUdRQt7Tm_qTd20jmgiLq09l/view?usp=sharing
536,SSD_ADM2.zip,South Sudan,2008.0,Authoritative & Humanitarian,ADM 2,"South Sudan Inter Cluster Information Management Working Group (ICIWG), National Bureau of Statistics (NBS)",United Nations Office for the Coordination of Humanitarian Affairs South Sudan,Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/south-sudan-administrative-boundaries,No,https://data.humdata.org/dataset/south-sudan-administrative-boundaries,,2020-05-25,https://drive.google.com/file/d/1z6T-Xe7OrEFgHVlS7vAbPGPExXa0eWax/view?usp=sharing
537,ESP_ADM0.zip,Spain,2017.0,Open & Authoritative,ADM 0,Instituto de Geografico Nacional,,Creative Commons Attribution 4.0 International (CC BY 4.0),CC-BY 4.0,http://centrodedescargas.cnig.es/CentroDescargas/index.jsp#,No,http://centrodedescargas.cnig.es/CentroDescargas/index.jsp,,2020-05-25,https://drive.google.com/file/d/1WVwI-0GaUTyNkWoFm71ZxFQeFcgOZZBF/view?usp=sharing
538,ESP_ADM1.zip,Spain,2017.0,Open & Authoritative,ADM 1,Instituto de Geografico Nacional,,Creative Commons Attribution 4.0 International (CC BY 4.0),CC-BY 4.0,http://centrodedescargas.cnig.es/CentroDescargas/index.jsp#,No,http://centrodedescargas.cnig.es/CentroDescargas/index.jsp,,2020-05-25,https://drive.google.com/file/d/1OWZmgHAybfWh60SvmRV4yMl4pWiblO_K/view?usp=sharing
539,ESP_ADM2.zip,Spain,2017.0,Open & Authoritative,ADM 2,Instituto de Geografico Nacional,,Creative Commons Attribution 4.0 International (CC BY 4.0),CC-BY 4.0,http://centrodedescargas.cnig.es/CentroDescargas/index.jsp#,No,http://centrodedescargas.cnig.es/CentroDescargas/index.jsp,,2020-05-25,https://drive.google.com/file/d/1MKRTh_DWN76uwnW5-fCBcan2sTF58tfv/view?usp=sharing
540,LKA_ADM0.zip,Sri Lanka,2017.0,Open,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1e_zr2760Px82s75jerS1F12evZ-QaZaS/view?usp=sharing
541,LKA_ADM1.zip,Sri Lanka,2017.0,Open,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1UUDPi0BRR7FbD3wyvpyh_YLO9-mXa7jk/view?usp=sharing
542,LKA_ADM2.zip,Sri Lanka,2017.0,Open,ADM 2,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/15F6RpeuC-yXw2IoXE_1wKt65Ye_rZ0S5/view?usp=sharing
543,LKA_ADM3.zip,Sri Lanka,2016.0,Authoritative & Humanitarian,ADM 3,"The Survey Department of Sri Lanka, National Building Research Organisation (NBRO), Disaster Management Centre (DMC)",United Nations Office for the Coordination of Humanitarian Affairs Regional Office for Asia and the Pacific (ROAP),Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/about/license,No,https://data.humdata.org/dataset/sri-lanka-administrative-levels-0-4-boundaries,,2020-05-25,https://drive.google.com/file/d/1cmOVNjPh8asZeMj9wqbCYygWPJZdbwXx/view?usp=sharing
544,KNA_ADM0.zip,St Kitts and Nevis,2017.0,Open,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1BfM2kvw045cSZuSa1Q00I_CkrZsIXppO/view?usp=sharing
545,KNA_ADM1.zip,St Kitts and Nevis,2020.0,Humanitarian,ADM1,OCHA,Wikipedia,Other - Humanitarian,Creative Commons Attribution-ShareAlike 3.0 Unported,https://data.humdata.org/about/license,No,https://data.humdata.org/organization/b3a25ac4-ac05-4991-923c-d25f47bef1ec,,2020-05-25,https://drive.google.com/file/d/1E5hvHNezRtFGPHKdKmzfF_y44VRdKJvh/view?usp=sharing
546,LCA_ADM0.zip,St Lucia,2017.0,Open,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1K5p7H3UAB7ab2TXmlvgz3EIsVHxLhwg9/view?usp=sharing
547,LCA_ADM1.zip,St Lucia,2008.0,Open,ADM 1,"OpenStreetMap, digitized from https://en.wikipedia.org/wiki/Quarters_of_Saint_Lucia#/media/File:Sainte-Lucie_-_districts_num%C3%A9rot%C3%A9s.png",,Creative Commons Attribution-ShareAlike 3.0 Unported,Photo is public domain; shapefile digitized from photo Sainte-Lucie_-_districts_num̩rot̩s.png,https://commons.wikimedia.org/wiki/File:Sainte-Lucie_-_districts_num%C3%A9rot%C3%A9s.png,No,https://en.wikipedia.org/wiki/Quarters_of_Saint_Lucia#/media/File:Sainte-Lucie_-_districts_num%C3%A9rot%C3%A9s.png,,2020-05-25,https://drive.google.com/file/d/1F-s8CL4JMOBlK-FGR1RkSH6aS1tuuiC9/view?usp=sharing
548,VCT_ADM0.zip,St Vincent and Grenadines,2017.0,Open,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1wThKf7LpHMMokpx3ufqNveu43H0_B9-_/view?usp=sharing
549,VCT_ADM1.zip,St Vincent and Grenadines,2017.0,Open,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1unHD7GpwO9aUaztyrXgVAD26ltUrirS1/view?usp=sharing
550,SDN_ADM0.zip,Sudan,2017.0,Open,ADM 0,OpenStreetMap/Wikipedia digitized,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1aZmgLBpf9Q0jNZuNqn1AOjayO9zn1GE4/view?usp=sharing
551,SDN_ADM1.zip,Sudan,2017.0,Open,ADM 1,OpenStreetMap/Wikipedia digitized,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright  ,No,https://en.wikipedia.org/wiki/Sudan,,2020-05-25,https://drive.google.com/file/d/14z5kBvgScNVWg2UXsZeWT7snRg3rDQxd/view?usp=sharing
552,SDN_ADM2.zip,Sudan,2014.0,Humanitarian,ADM 2,"CRMA UNDP, ITOS",United Nations Office for the Coordination of Humanitarian Affairs Sudan,Other - Humanitarian,Humanitarian use only - Noted in metadata tab,https://data.humdata.org/dataset/sudan-administrative-boundaries-levels-0-2,No,https://data.humdata.org/dataset/sudan-administrative-boundaries-levels-0-2,,2020-05-25,https://drive.google.com/file/d/112t_hLuGsMvQN1VTx673fOLtZmUSaQaR/view?usp=sharing
553,SUR_ADM0.zip,Suriname,2017.0,Open,ADM 0,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1j_x4vnErEXODswi4kgD0Oyf12GA3FRL7/view?usp=sharing
554,SUR_ADM1.zip,Suriname,2017.0,Open,ADM 1,OpenStreetMap,Wambacher,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,https://www.openstreetmap.org/copyright,No,https://wambachers-osm.website/boundaries/,,2020-05-25,https://drive.google.com/file/d/1a2ObI8fPqeolGrpW2CQZWY1M0KDylWA4/view?usp=sharing
555,SUR_ADM2.zip,Suriname,2017.0,Open & Humanitarian,ADM 2,Humanitarian Data Exchange,,Creative Commons Attribution 4.0 International (CC BY 4.0),,https://data.humdata.org/dataset/suriname-administrative-level-0-1-and-2-boundaries,https://data.humdata.org/dataset/suriname-administrative-level-0-1-and-2-boundaries,https://data.humdata.org/dataset/suriname-administrative-level-0-1-and-2-boundaries,,2020-05-25,https://drive.google.com/file/d/1-wLKZ97aqCL0_NBZ0PQoe8iokHzbNSdY/view?usp=sharing
